id;NormKurs50;NormKurs200;NumberRise50;NumberRise200;MA50Norm;MA200Norm;MA50NormDiff;MA200NormDiff;RSI_9;RSI_14;RSI9_diff;RSI14_diff;Stoch_Sk1383;Stoch_Sd1383;Stoch_Sk533;Stoch_Sd533;Stoch_Sk2177;Stoch_Sd2177;Stoch_Sk211414;Stoch_Sd211414;Stoch_Sk31414;Stoch_Sd31414;MACD_12_26_9;MACDS_12_26_9;MACD_5_35_5;MACDS_5_35_5;MACD_12_26_9Diff;MACDS_12_26_9Diff;MACD_5_35_5Diff;MACDS_5_35_5Diff;MACD_12_26_9DiffDirChange;MACDS_12_26_9DiffDirChange;MACD_5_35_5DiffDirChange;MACDS_5_35_5DiffDirChange;week_of_year;day_of_year;day_of_month;day_week__0;day_week__1;day_week__2;day_week__3;day_week__4;month_year__1;month_year__2;month_year__3;month_year__4;month_year__5;month_year__6;month_year__7;month_year__8;month_year__9;month_year__10;month_year__11;month_year__12;week_month__1;week_month__2;week_month__3;week_month__4;week_month__5;week_month__6
200;0.6160841053130046;0.8682180921863667;0.5;0.5;-0.009080590411229206;-0.046794006353403764;0.006017889768577186;0.005059490347840999;49.03727941499832;51.332574200081645;-3.9076673914685776;-2.8225233780940537;58.40842750012383;65.19518017150854;29.533527042754784;29.533527042754784;72.19702722900116;72.19702722900116;65.20269073084765;65.20269073084765;65.20269073084765;65.20269073084765;6.743882464714034;8.740275521343923;11.138663839106584;15.894963093765394;-1.0268336524168262;-0.4990982641574728;-2.3772713822756937;-2.378149627329404;-0.13;-0.36;-1.0;-0.21600000000000005;42;291;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
201;0.8839175003731238;0.9601538423485252;0.5;0.505;-0.02225705432406748;-0.0598723874907537;-0.01317646391283827;-0.013078381137349944;58.095784150086864;57.57723222934553;9.058504735088539;6.2446580292638885;56.502057260568066;60.16941459764392;48.149220659857036;48.149220659857036;66.72027325772572;66.72027325772572;67.4063800914495;67.4063800914495;67.4063800914495;67.4063800914495;7.485889711798336;8.489398359434805;15.088362897690333;15.626096361740371;0.7420072470843024;-0.2508771619091181;3.9496990585837466;-0.2688667320250211;1.0;-0.21600000000000005;1.0;-0.13;42;292;18;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
202;0.8396955224257744;0.9449743285491669;0.5;0.505;-0.01932233968511218;-0.05746732548644125;0.0029347146389552964;0.002405062004312453;56.2611746644202;56.29929390727342;-1.8346094856666544;-1.277938322072096;55.30753665476267;56.739340471818245;65.60790829425801;65.60790829425801;60.08275872537488;60.08275872537488;69.60575482342963;69.60575482342963;69.60575482342963;69.60575482342963;7.713892145134423;8.334297116574728;16.362467158693107;15.871553294057955;0.22800243333608705;-0.1551012428600771;1.2741042610027762;0.2454569323175786;0.6;-0.13;0.6;1.0;42;293;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
203;0.9788104050566998;0.9927265182659268;0.5;0.51;-0.02572611587532604;-0.06389293799279587;-0.006403776190213862;-0.006425612506354636;60.609151963633565;59.34098180774122;4.347977299213355;3.0416879004677924;54.747049982924786;55.518881299418574;79.21785312794832;79.21785312794832;54.6475908318253;54.6475908318253;71.68639641799508;71.68639641799508;71.68639641799508;71.68639641799508;8.64780550293176;8.396998793846134;19.79776841268221;17.180291666932707;0.9339133577973372;0.06270167727140574;3.4353012539891097;1.3087383728747548;0.36;1.0;0.36;0.6;42;294;20;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
204;0.965780788570883;0.988254008160606;0.5;0.51;-0.0243762699969488;-0.06286403640900909;0.0013498458783772413;0.0010289015837867954;59.988562868208675;58.929378063991344;-0.6205890954248829;-0.41160374374987896;55.59219371283452;55.21559345017406;80.46241227616319;80.46241227616319;52.68373915713286;52.68373915713286;73.47328644050481;73.47328644050481;73.47328644050481;73.47328644050481;9.201979951315025;8.557995025339912;21.319113305699826;18.559898879855076;0.5541744483832645;0.16099623149377784;1.5213448930176128;1.379607212922373;0.21600000000000005;0.6;0.21600000000000005;0.36;42;295;21;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
205;0.8597010423008788;0.9518413679513626;0.48;0.51;-0.018495074196481463;-0.057307980470753424;0.005881195800467337;0.005556055938255672;54.90320029083855;55.56729887969123;-5.085362577370127;-3.3620791843001143;62.05242717673497;57.46389029083148;76.28719907948276;76.28719907948276;53.60518417910814;53.60518417910814;74.71678078363155;74.71678078363155;74.71678078363155;74.71678078363155;8.888338405731474;8.624063701418223;19.64332734379036;18.92104170116684;-0.3136415455835504;0.0660686760783129;-1.6757859619094688;0.3611428213117591;-1.0;0.36;-1.0;0.21600000000000005;43;298;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
206;0.7870500755593762;0.9269033981142301;0.48;0.505;-0.01414155903255006;-0.053377817351315686;0.004353515163931402;0.003930163119437731;51.57608209492039;53.334466190540546;-3.3271181959181675;-2.232832689150676;66.9162827267931;61.52030120545425;59.28767572656678;59.28767572656678;55.109035169761036;55.109035169761036;75.49507988740264;75.49507988740264;75.49507988740264;75.49507988740264;8.100972848299989;8.519445530794577;16.691098916962346;18.177727439765338;-0.7873655574314853;-0.10461817062364707;-2.9522284268280146;-0.7433142614014976;-0.6;-1.0;-0.6;-1.0;43;299;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
207;0.8257437024858387;0.9401852654376852;0.5;0.505;-0.015279749153086782;-0.05497102845797401;-0.0011381901205367202;-0.0015932111066583252;53.25250820508605;54.380506970204465;1.6764261101656714;1.0460407796639188;66.38689567932934;65.11853519428587;41.94514464093685;41.94514464093685;57.94144303947382;57.94144303947382;75.68588203686495;75.68588203686495;75.68588203686495;75.68588203686495;7.6262974303888305;8.340815910713427;15.33984427938617;17.23176638630562;-0.4746754179111576;-0.1786296200811499;-1.3512546375761758;-0.9459610534597224;-0.36;-0.6;-0.36;-0.6;43;300;26;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
208;0.8565424471025117;0.9507571573025924;0.5;0.51;-0.016126772201289472;-0.05608739968536438;-0.0008470230482026907;-0.0011163712273903684;54.64129694029705;55.23623504838315;1.388788735211001;0.8557280781786787;68.0401978058375;67.11445873732004;34.354013902556446;34.354013902556446;60.18849541459389;60.18849541459389;75.58866788832033;75.58866788832033;75.58866788832033;75.58866788832033;7.354165049627683;8.143485738496278;14.85500757647924;16.439513449696825;-0.27213238076114976;-0.19733017221714988;-0.4848367029069322;-0.7922529366087936;-0.21600000000000005;-0.36;-0.21600000000000005;-0.36;43;301;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
209;0.893525031199008;0.963451696798249;0.52;0.515;-0.017120098602676208;-0.05737682384446088;-0.0009933264013867356;-0.0012894241590965046;56.37062961107319;56.29106633195761;1.7293326707761385;1.0548312835744582;65.24321061877777;66.55676803464826;45.847940903497154;45.847940903497154;62.6874742787012;62.6874742787012;75.05537169593087;75.05537169593087;75.05537169593087;75.05537169593087;7.281302209434442;7.9710490326839105;15.055185067677028;15.978070655690225;-0.0728628401932383;-0.17243670581236706;0.20017749119779185;-0.461442794006599;-0.13;-0.21600000000000005;1.0;-0.21600000000000005;43;302;28;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
